what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739697901
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422739710045
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739713253
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739714280
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739714615
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739721921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739734713
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739739484
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422739742583
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739760416
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739771661
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739780581
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739781706
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739782179
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739787102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739805854
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739823112
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422739824004
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739847136
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422739913478
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422740003167
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422740042347
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422740108341
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422740130146
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422740143472
