what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422743640337
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422743640549
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422743656493
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422743677759
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422743721329
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422743727945
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422743742936
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422743912139
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422744106030
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422744311557
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422744313714
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422744335852
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422744335878
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422744346458
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1422744360282
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422744362329
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1422744364890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1422744376352
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422744386788
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422744388433
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422744403457
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422744406048
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422744407152
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422744410382
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422744417171
