what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.ui.views.log",1422473098488
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1422473098488
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1422473098489
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1422473098489
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1422473098490
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1422473098490
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1422473098491
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1422473098491
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1422473098491
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1422473098492
os,sysinfo,,,"win32",1422473098494
arch,sysinfo,,,"x86",1422473098494
ws,sysinfo,,,"win32",1422473098494
locale,sysinfo,,,"en_IN",1422473098494
processors,sysinfo,,,"4",1422473098494
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1422473098494
java.runtime.version,sysinfo,,,"1.8.0_31-b13",1422473098494
java.specification.name,sysinfo,,,"Java Platform API Specification",1422473098494
java.specification.vendor,sysinfo,,,"Oracle Corporation",1422473098494
java.specification.version,sysinfo,,,"1.8",1422473098494
java.vendor,sysinfo,,,"Oracle Corporation",1422473098494
java.version,sysinfo,,,"1.8.0_31",1422473098494
java.vm.info,sysinfo,,,"mixed mode",1422473098494
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1422473098494
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1422473098494
