what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729089161
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729108989
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729168328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729220437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422729221521
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729234369
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1422729249324
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422729252049
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729252745
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1422729256699
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729261961
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729362989
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729411995
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422729419173
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729420783
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729423611
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1422729433446
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729435304
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729436193
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729437339
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729442719
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729452348
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729458365
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729460275
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729479626
