what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422905982828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422905991655
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422906005678
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422906077706
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422906185479
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422915533801
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422915535124
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422915594722
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422916116024
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422916392872
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422916631518
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422918010671
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422918015404
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422918271325
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1422919317333
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422919322119
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422919323758
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422919324032
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1422919325070
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1422919325095
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1422919325129
