what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724601013
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724605173
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724606272
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724608582
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724609496
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724611004
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724617251
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724617753
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724625644
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422724626593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724637737
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724641217
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724658360
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724684022
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724698617
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724704034
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724709115
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724711765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724714651
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724719391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724722362
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724723852
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724766455
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724767929
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724768293
