what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856615435
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856630331
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856637618
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856647173
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856649561
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856654890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856672598
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422856673534
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422856676246
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422856751549
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422856886541
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1422856888807
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422856889832
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422856896835
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856924010
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422856934909
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422856938308
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422857211909
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422857259875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422857263641
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422857266646
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422857279883
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422857288465
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422857288795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422857292039
