what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487688597
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487688763
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1424487693578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487695694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487705579
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1424487716459
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424487718359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424487722979
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1424487726137
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487727740
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487727899
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424487729495
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1424487735293
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1424487736102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487738276
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487763770
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487770324
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487772502
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1424487776417
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487796316
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487797396
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424487803294
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424487842712
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487858340
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424487864404
