what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424505909795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424505979587
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424505980643
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506015154
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506027001
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506037505
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506045874
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506243959
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506246753
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506460832
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506461683
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424506472740
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424507930594
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424507932154
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424507940853
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424507941819
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508007722
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1424508019101
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1424508030051
started,bundle,org.eclipse.pde.api.tools,1.0.100.v20090526,"org.eclipse.pde.api.tools",1424508030152
started,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1424508030162
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1424508030421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.activateEditor",1424508033546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1424508036095
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424508042602
