what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424508049261
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1424508052280
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1424508072024
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1424508073363
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508074373
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508109848
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508110485
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508111232
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508112120
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508137060
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1424508145000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1424508145987
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508147057
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508323070
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508328933
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508443361
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508454331
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508721916
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508724194
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508725404
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424508725566
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1424508726193
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1424508726195
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1424508726196
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1424508726197
