what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488558674
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1424488561053
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1424488572250
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1424488579112
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488580253
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488580710
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424489242023
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424489244977
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495179033
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495211514
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495214095
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495307121
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495398494
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495405630
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495434687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495443839
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424495626944
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1424495629749
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1424495635743
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1424495638894
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1424495640415
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1424495642703
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1424495644783
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1424495645871
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1424495647151
