what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1424488278243
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1424488284565
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488290756
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1424488294825
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488317366
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488381820
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1424488382874
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1424488399211
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488400290
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488463987
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488491055
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1424488499674
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488501158
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488503965
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488508356
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488511638
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1424488519907
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488524402
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488531802
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1424488542393
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1424488543045
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1424488544576
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1424488545281
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1424488547913
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1424488556063
