what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724427974
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724438309
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724446218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724448236
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724449690
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724450766
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724466762
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422724472247
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724477446
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724486801
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724490234
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724493395
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724510569
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724525009
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724528278
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724529978
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724554960
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724558273
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724570711
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724577674
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724585741
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724591721
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724593168
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724594254
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724596086
