what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1422724782077
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724783027
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724833884
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724840833
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724845414
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724872420
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422724876152
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724879896
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724880764
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724884274
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422724885261
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724886118
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724886830
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724888491
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1422724891641
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724893741
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724893877
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724896163
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724900349
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724901235
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724913493
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724914626
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422724924957
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422724928276
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422724929337
