what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1422768279039
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1422768279041
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1422768279042
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1422768279042
os,sysinfo,,,"win32",1422768279045
arch,sysinfo,,,"x86",1422768279045
ws,sysinfo,,,"win32",1422768279045
locale,sysinfo,,,"en_IN",1422768279045
processors,sysinfo,,,"4",1422768279045
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1422768279045
java.runtime.version,sysinfo,,,"1.8.0_31-b13",1422768279045
java.specification.name,sysinfo,,,"Java Platform API Specification",1422768279045
java.specification.vendor,sysinfo,,,"Oracle Corporation",1422768279045
java.specification.version,sysinfo,,,"1.8",1422768279045
java.vendor,sysinfo,,,"Oracle Corporation",1422768279045
java.version,sysinfo,,,"1.8.0_31",1422768279046
java.vm.info,sysinfo,,,"mixed mode",1422768279046
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1422768279046
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1422768279046
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1422768279046
java.vm.specification.version,sysinfo,,,"1.8",1422768279046
java.vm.vendor,sysinfo,,,"Oracle Corporation",1422768279046
java.vm.version,sysinfo,,,"25.31-b07",1422768279046
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1422768279133
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1422768279238
