what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422723484689
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422723501751
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1422723527039
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1422723527093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422723531125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422723531944
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422723536413
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723537710
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723544656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422723545782
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422723549573
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422723561716
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1422723606048
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1422723608177
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723618629
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723644954
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422723658174
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723666127
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723679714
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723686891
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723737657
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723739755
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723741652
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723745643
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422723747256
