what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728223815
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1422728458594
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728465730
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728488093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728496513
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728500625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728615760
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728617486
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728617983
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728656025
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728662654
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728752901
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422728778090
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422728810891
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1422728826663
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728830144
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728860082
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728860325
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728861487
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422728868543
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422729039272
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1422729043295
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729045042
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729049339
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422729073894
