what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726165790
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726444644
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726599033
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726770898
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422726781700
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726782287
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726794213
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726803617
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726805698
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726810400
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422726813387
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726814098
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726817253
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726819543
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726828338
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726833079
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726836477
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726840645
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726847472
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726848379
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726855557
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726855889
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422726862533
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422726863896
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422726864628
