what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422740156258
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1422740199286
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1422740200646
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422740214233
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422740215240
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1422740222094
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422740226918
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422740230194
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422740246622
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1422740259833
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422740264153
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740273936
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740280972
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740294006
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740295089
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422740310583
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422740319074
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740323778
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740329171
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422740333094
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740356011
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740357163
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740407493
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422740412868
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422740413691
