what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1422756502481
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422756505622
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422756506255
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422756509737
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756627213
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756679261
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422756688984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422756695132
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422756705580
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422756709392
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422756713272
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756754734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756755781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756756122
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756797638
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756800945
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756805016
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756805462
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756809373
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756812307
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422756822467
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422756844878
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422756846519
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422756854486
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1422756857565
