what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1422759190107
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1422759190917
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1422759192228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422759192822
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1422759201432
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422759206529
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422759208161
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422759218590
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759221935
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759223872
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422759234909
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422759249047
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422759254401
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422759269441
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759282105
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759287635
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422759289650
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759297600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759354977
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422759362170
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422759387547
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759422283
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422759430941
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422759450911
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422759476772
